Time,Density-DV01 Monitor: Density-DV01 Monitor (kg/m^3),Density-TS01 Monitor: Density-TS01 Monitor (kg/m^3),Density-TS02 Monitor: Density-TS02 Monitor (kg/m^3),Density-TS03 Monitor: Density-TS03 Monitor (kg/m^3),Density-TS04 Monitor: Density-TS04 Monitor (kg/m^3)
0.005903299999992,1.89824222274786,1.7578961789983,1.52684826672383,1.2753106959234,0.481049178649958
0.005905399999992,1.90090781896925,1.74843391542709,1.52548480910163,1.27501908847107,0.480574618917193
0.005907499999992,1.90193182075442,1.7405054615324,1.52643023148597,1.27492848356495,0.480341514970343
0.005909599999992,1.9018871033237,1.73180409109503,1.52663536972055,1.27499309812506,0.480294173539543
0.005911699999992,1.90192324800746,1.72989336703465,1.52655063081441,1.27531013086687,0.480262088420788
0.005913799999992,1.9010775534549,1.7283064266106,1.52686334229809,1.27432366142912,0.480173491361582
0.005915899999992,1.90021775434136,1.72341946591788,1.52910396541191,1.27252535395263,0.480026971288366
0.005917999999992,1.90078527545146,1.71865977420813,1.5344642011599,1.27008778763648,0.479805577482168
0.005920099999992,1.90179799995636,1.71533592049634,1.53586169097114,1.26782906934779,0.479496283856404
0.005922199999992,1.90171296401226,1.71205141172074,1.53430741474847,1.26587062921893,0.479273257015664
0.005924349999992,1.90152310905146,1.7111248115158,1.53237632583076,1.26430105515038,0.479279807596704
0.005926449999992,1.90138768012527,1.71306319346946,1.53034277483356,1.26268623363237,0.479479445369619
0.005928549999992,1.90130171430826,1.71568932190877,1.52840760019998,1.26061043157621,0.47968674896979
0.005930649999992,1.90100872525054,1.71706391915418,1.52961234696019,1.25832966691038,0.479713048366512
0.005932749999992,1.90047438494103,1.71719328232738,1.53144707600037,1.25613863008992,0.479547250921547
0.005934849999992,1.89994728929001,1.71488757348053,1.53919559758737,1.25393584125463,0.479334973844935
0.005936949999992,1.89941068062182,1.7106116721205,1.54492470042047,1.25204346612687,0.479236690466112
