Time,Pressure-DV01 Monitor: Pressure-DV01 Monitor (Pa),Pressure-TS01 Monitor: Pressure-TS01 Monitor (Pa),Pressure-TS02 Monitor: Pressure-TS02 Monitor (Pa),Pressure-TS03 Monitor: Pressure-TS03 Monitor (Pa),Pressure-TS04 Monitor: Pressure-TS04 Monitor (Pa)
0.00056575,1547080.90251483,613958.263273788,424471.710044809,1487019.12261492,1684599.94525792
0.00056785,1545689.29106833,613753.699670959,426013.724024402,1498398.78081369,1701336.90643288
0.00056995,1543856.49077322,614105.283973554,427417.782028757,1515692.76964567,1719282.15921925
0.00057205,1542053.16409524,614416.324919906,428718.100053537,1524027.54992683,1733786.11187894
0.00057415,1540352.88418447,614015.202828616,429377.080754262,1536006.86020026,1744330.82143477
0.00057625,1537455.40406893,613417.489366991,429203.382312036,1548147.09683014,1753031.15307605
0.00057835,1535704.31783988,613147.151235209,429194.259746892,1568824.65931598,1762761.45061135
0.00058045,1534541.7569464,614395.124638666,429619.316355478,1597577.86596338,1774654.87082305
0.00058255,1533311.6855429,616968.53520218,430115.970134276,1624097.41946229,1787781.53345846
0.00058465,1532383.25510057,618233.832227863,430928.481522707,1639830.04741356,1801021.60399795
0.0005868,1533156.29920513,617324.555125948,432025.478205009,1655504.13503647,1816940.35485204
0.0005889,1533396.00826179,614853.604265587,432961.320962083,1673798.98585244,1832933.81370609
0.000591,1531992.5086534,612203.393226442,433908.638389462,1708395.29272205,1841980.14703348
0.0005931,1529827.03919459,609541.665395089,435124.486219421,1735403.22136172,1845242.95605762
0.0005952,1527346.29587928,606042.503491055,436725.333873293,1742552.89070236,1848456.91470786
0.0005973,1524988.02303487,602502.291398581,439228.655184996,1745657.66899723,1857302.728147
0.0005994,1522499.17214979,599535.555216409,443047.537818114,1747687.69936624,1876523.52366375
0.0006015,1520817.52034719,596909.019679744,447752.813935569,1747944.54279611,1897813.76347822
0.0006036,1519732.1298815,594414.87062051,452685.466106603,1747860.36133393,1907527.07475681
0.0006057,1517329.82308939,592595.804129585,457500.656427388,1748158.77785837,1908987.13782327
0.0006078,1514963.76636769,591424.147320127,461983.246534522,1747829.0522856,1908666.19127598
0.0006099,1511973.52533388,590171.6246766,465475.022177543,1750558.91520616,1911080.61016156
0.000612,1510248.48327334,588769.178315445,467635.412848903,1754195.28593065,1918241.74083551
0.0006141,1510117.44384932,587494.637737356,468831.286287443,1761351.1563403,1924890.22663978
0.0006162,1510725.428267,587024.395049532,469540.043271152,1769478.55858999,1926806.41190979
0.0006183,1509108.81579107,587347.176915501,469850.350265785,1779786.0994233,1926037.83927261
0.00062045,1506324.19115813,588190.820642792,469779.915413035,1791180.83992693,1924579.97496182
0.00062255,1502170.0413565,589812.47044374,469804.766657841,1805419.5826135,1923130.8170965
0.00062465,1498682.8169861,592126.146025436,470037.472870205,1819520.40428182,1921992.67866564
0.00062675,1497457.98534585,595021.444707602,470174.242409028,1830547.67778628,1921302.26407793
