Time,Temperature-DV01 Monitor: Temperature-DV01 Monitor (K),Temperature-TS01 Monitor: Temperature-TS01 Monitor (K),Temperature-TS02 Monitor: Temperature-TS02 Monitor (K),Temperature-TS03 Monitor: Temperature-TS03 Monitor (K),Temperature-TS04 Monitor: Temperature-TS04 Monitor (K)
0.0001115,293.600128794929,107.529479954632,241.463725395387,294.401350656461,294.402055680145
0.0001136,293.60012941551,103.314844619623,221.4425555153,294.308220999447,294.313422029605
0.0001157,293.600130088307,103.690758871771,201.112151647054,294.390461885007,294.404475131901
0.0001178,293.600130757053,109.192532556702,180.699513125488,294.416106852687,294.416117039071
0.0001199,293.600131129548,115.252105674879,165.333621445583,294.356212128714,294.357983591366
0.000122,293.600131149941,112.537975915727,150.219180293764,294.392082911803,294.393914553482
0.0001241,293.600131128862,107.743973639773,136.450957345792,294.461252495897,294.444808328244
0.0001262,293.600131171865,104.371728829292,125.058649576296,294.401466793946,294.385790111232
0.0001283,293.600131298033,102.610351979607,119.000831748123,294.397487028735,294.389964809455
0.0001304,293.600131528376,102.841191036102,112.148320743282,294.489605792666,294.474539852489
0.0001325,293.600131874389,106.144571792229,109.593416206868,294.419931622793,294.403352803235
0.0001346,293.600132363946,111.896376598461,110.101142886759,294.413154671584,294.40836542933
0.0001367,293.600132975364,112.750047471979,111.972722746536,1247.50527568416,294.482570936966
0.00013885,293.600133652004,109.023639390661,107.963158225455,1273.05056608146,294.428537770891
0.00014095,293.600134248271,105.251435452892,100.041133273143,1282.83457108425,294.425406877536
0.00014305,293.600134686071,105.042447679258,94.6301138163467,1299.8493452556,294.482956345889
0.00014515,293.600134938178,108.574692589547,92.216096926471,1319.23731486966,294.467131233078
0.00014725,293.600135076398,112.950161326978,94.1365387434245,1337.78636665142,294.431843589691
0.00014935,293.600135206828,117.747742990667,101.651088005349,1348.12408177173,294.493157726108
0.00015145,293.600135371824,120.932566041339,111.525612291441,1402.53649622173,294.495165104647
0.00015355,293.600135614862,119.937382329843,104.930634357411,1583.46592542575,294.441272960016
0.00015565,293.60013594884,118.805112033638,100.012132119771,1043.83365486568,294.506056366319
0.00015775,293.60013638563,121.348149453885,102.011750977894,618.69681462443,294.510603096004
0.00015985,293.600136912187,127.781371257149,106.834704660205,427.006764027125,294.464613613978
0.00016195,293.600137482145,133.059821451201,107.930109916302,354.01625673421,294.510267994672
0.00016405,293.600138024229,127.576114023998,103.64546194113,340.969838557576,294.528455229233
0.00016615,293.600138467136,121.336639911717,97.7928348834868,338.926867970146,294.489991605763
0.00016825,293.600138771889,119.25851161554,93.679778667825,339.976613933634,1187.03844253768
0.00017035,293.600138948076,119.606287884246,92.7529916820617,338.786155617095,1224.66634898897
0.0001725,293.600138799387,119.508693922954,94.922775727679,334.946487706055,1237.60111165766
0.0001746,293.600152089503,119.031731846551,97.6405568009218,326.959109479445,1252.72023155939
0.0001767,293.59953448243,121.291633028449,95.9050966021853,313.942133210368,1266.35488369672
0.0001788,293.601596219385,160.875846954659,90.1675700738043,298.174766581031,1285.77972846458
0.0001809,293.599024858012,155.011622755023,85.9864829780176,280.005151854044,1305.81775013142
0.000183,293.587396500295,157.022949021249,85.1000082287002,260.202988698138,1376.36856439009
0.0001851,293.755811954541,156.704195640867,87.5622446607672,241.487568623417,2227.7735622137
0.0001872,293.598326558992,148.392621928196,91.7323127162281,223.401758950664,2637.81479574406
0.0001893,292.564889519678,143.633479649729,92.0839495478628,205.293984463708,2947.77256688291
0.0001914,291.773740605474,141.477032992855,87.835696332076,189.03441714001,1936.56116760878
0.0001935,291.049835624523,144.109803857407,83.6246103973509,174.721459064598,1541.79675609765
0.0001956,290.392232893655,148.302818440268,82.3295650968668,162.552013734502,1121.61225259844
0.0001977,289.854101116065,142.754465141532,84.3343836696816,153.402470618467,734.764017732123
0.0001998,289.207001924191,145.681392723106,89.1066210087857,147.694076055366,496.394610119034
0.0002019,288.486847510003,148.624669724445,90.9118072146202,145.046958605408,918.566805765451
0.000204,287.964664550344,144.764434714537,87.562148515348,144.98740983894,1043.33656876249
0.0002061,287.459456030118,150.133239294671,84.0668971767186,144.512396869863,776.969191025765
0.00020825,286.982490883705,155.427131595331,83.2708872299975,145.256647319531,1223.10966557844
0.00021035,286.570811838223,145.129348314661,85.5152202412845,146.647084257299,1086.16944573683
0.00021245,286.187921441079,141.828068898875,89.5571787576749,147.711533376505,1334.48331358488
0.00021455,285.862660296488,147.564923103727,91.1070259417552,147.91001701299,1401.71939590689
0.00021665,285.562830560759,143.28892642207,88.8714862126883,144.87388882631,1422.30377089741
0.00021875,285.261239700015,135.786085720487,86.2675545289408,137.826400393811,1547.46722732658
0.00022085,284.850105469973,144.687072365237,85.2898463354837,135.148015307137,1580.206939212
0.00022295,284.60894206798,159.072392642748,86.3743933285652,143.609476115647,1668.94598591688
0.00022505,284.46538937361,142.594022727829,89.2289082648635,150.093950338115,1667.23810195693
0.00022715,284.360301547336,135.140507833289,91.5297645961166,147.077390337636,1629.15058277332
0.00022925,284.222106674922,143.061382716872,90.8111176551397,145.096703822321,1600.89687801175
0.00023135,284.100854176844,150.278929434179,88.3989174163845,145.189361548387,1553.14494433711
0.00023345,284.038082109297,137.556874111982,87.1308613935363,144.393780132839,1502.93466459447
0.00023555,283.98979195129,132.507849689736,87.7555273679931,141.731241271424,1450.80731929675
0.00023765,283.930961586009,140.005331215484,89.7203148980971,138.477262885272,1368.76437095724
0.00023975,283.858378679026,152.361219207197,91.9535874335081,135.487768189278,1274.12899402576
0.0002419,283.832165512038,146.005881713582,92.4879292175436,133.212580821015,1196.37395018919
0.000244,283.828131313934,141.970272721712,90.0803036868734,131.96608768171,1153.66304350285
0.0002461,283.89098840316,147.483274065781,87.3422970801476,131.85229105757,1119.84812998083
0.0002482,283.972372268398,159.885086093209,86.5907772621615,132.591774125511,1090.61247461542
0.0002503,284.030689158247,158.586669654922,88.4463277817954,132.511886907483,1065.58744010925
0.0002524,284.111877901273,158.592671871943,90.5016924241984,131.126576094796,1051.57902568075
0.0002545,284.183432107739,160.878088463856,115.766708234374,128.838563761935,1052.26997365877
0.0002566,284.248777783846,163.349972343606,114.120136569091,126.702387613169,1066.07726273673
0.0002587,284.306372067342,163.216927090759,112.06137579051,125.873125572887,1087.96443109321
0.0002608,284.381810993078,163.499697756646,114.998188448128,126.485568313288,1117.97504785916
0.0002629,284.466300560509,162.537022200991,121.101616037021,128.124306022374,1154.42719657553
0.000265,284.554906069448,165.328042783759,118.13159754266,128.679072966049,1195.18198931771
0.0002671,284.627406551908,166.6846782011,117.649758694811,127.497929882477,1237.74769813787
0.0002692,284.696169152214,165.039993784731,122.228703151696,125.397038552377,1279.55845838701
0.0002713,284.815648176738,164.885516974406,122.978130095006,124.075194187836,1320.34072353
0.0002734,284.951254498361,167.23480299235,121.769822179134,124.381921988368,1358.85316456458
0.0002755,285.036780297726,168.497055424858,122.839145352753,126.129917582857,1394.05103902084
0.00027765,285.115513150804,166.831075446101,124.162244591797,127.890425281753,1425.88363312955
0.00027975,285.18983741277,163.917651862927,126.263210074164,127.455161750677,1452.57705208665
0.00028185,285.25901911693,162.693110893048,125.848146016573,125.169563943157,1475.30937837037
0.00028395,285.308624156361,162.095521867805,123.75789029751,123.089382199924,1494.49873242183
0.00028605,285.381108276875,160.168360420277,126.265087936408,122.822292106502,1510.60232740713
0.00028815,285.417299806524,158.034703552822,128.741146969148,124.460098647337,1524.30739915268
0.00029025,285.470330485601,157.99969229685,127.466523270144,126.3421045772,1536.3873820179
0.00029235,288.398840034471,158.843295481543,126.974369182585,125.884756281948,1547.11791784395
0.00029445,288.71843333287,157.900041076987,126.054551161509,123.5864079249,1556.76772455879
0.00029655,288.239821612665,157.924453804475,127.189505329916,121.905819567154,1565.45373408466
0.00029865,288.033552798335,159.306615276209,130.682218281749,122.277604790926,1573.0326051422
0.00030075,287.792159770367,160.341992255607,128.897357173005,124.231601781269,1579.54006411069
0.00030285,287.984997444257,161.989235097938,130.243083046661,125.617137449022,1585.41995324237
0.00030495,287.957707800287,159.726589517491,133.340771780741,124.869413247148,1590.8948384482
0.00030705,287.590746386245,158.707148912909,129.886425069723,122.959244859871,1596.01661403254
0.00030915,287.366325593584,169.304603786844,129.213535910858,121.808655563596,1600.69782595765
0.0003113,287.230923086497,175.180798448715,131.489943681257,122.225900516704,1605.06449504592
0.0003134,287.115030062,176.586726034951,131.968627698148,123.437840276257,1608.82237926615
0.0003155,287.137883888422,178.360349028492,133.620746269985,123.716914395734,1612.01583925878
0.0003176,287.023983171866,180.088935489817,137.649402579951,122.290094532997,1614.41130281488
0.0003197,287.230365864151,179.852459225789,137.287500825356,119.947162901235,1616.54944509928
0.0003218,287.397158764975,179.020606821185,134.834741250815,142.536035626053,1618.62125078859
0.0003239,286.686064553215,178.291157200944,142.637693863547,196.159720167101,1620.60776144949
0.000326,285.943743661511,176.05904897161,149.237389659226,407.795628078129,1622.35003428856
0.0003281,285.23748012192,173.281600359746,143.420048116265,286.579969821915,1623.96808152785
0.0003302,284.658903175078,172.554465708493,148.553544758987,245.860120459809,1625.12248741435
0.0003323,284.162084331187,173.226085405391,149.357083761073,219.901142363364,1625.8696701096
0.0003344,283.624246775728,173.089520417312,143.432842640684,198.565888152733,1626.6736810142
0.0003365,283.057472345867,172.716475548795,148.849380277801,178.610620581549,1627.44060052141
0.0003386,282.542439796012,172.684737835706,154.856194215299,148.109217922046,1628.20042848779
0.0003407,282.05875723686,173.212427662478,146.274505157344,118.835098946003,1628.64977119434
0.0003428,281.577073225293,174.706736097598,144.571403314835,213.868422275744,1628.60073671944
0.00034495,281.224497147876,176.249245019377,151.916418610932,372.18919201979,1628.1258404616
0.00034705,280.580695263676,176.037455936569,147.110892289437,326.149151221477,1627.96063034768
0.00034915,280.059870898911,174.496191072063,140.769622980004,285.988496510802,1628.40626427546
0.00035125,279.691583985267,173.182279244145,146.39125839941,267.610102282969,1628.7738179296
0.00035335,279.369305311778,172.850687079757,151.748961535587,249.727761110677,1629.45438849758
0.00035545,279.029333978956,171.804491582157,147.636512855057,207.168841007946,1630.25759800814
0.00035755,278.683009560558,169.271749328259,148.55614585458,169.760899860894,1629.95317694724
0.00035965,278.347283976716,169.912242085088,152.969602586039,147.317945056637,1628.79720569435
0.00036175,278.126659071975,173.985874498079,151.658880492287,166.775686765555,1628.12164958958
0.00036385,277.813541204824,178.226250970847,149.65025651016,275.005653735683,1627.45534386745
0.00036595,277.543177985193,181.938074179321,150.806326402929,315.317868187808,1626.12618129849
0.00036805,277.383558955348,184.560070972788,152.683356885811,301.88456644158,1625.77465589058
0.00037015,277.217573156377,186.44863865975,152.978269690716,294.305046325386,1749.2166331051
0.00037225,276.892201577947,187.347261691491,152.284556565222,280.396395665456,1734.75791397794
0.00037435,276.806211780087,187.286375869184,152.438689432017,236.034408620843,1713.71692694491
0.00037645,276.752828032542,186.479888770111,153.814843285848,196.577173356401,1695.15297297259
0.00037855,276.67825891727,185.611166856638,154.554978434304,181.715037818272,1673.37719323828
0.0003807,276.602134410391,184.846027471023,153.946158293139,204.331552656265,1650.75727094679
0.0003828,276.424666998663,183.225910804697,154.045162450416,282.119028170541,1759.69686846036
0.0003849,276.361240586565,180.333984777937,155.894049654829,317.168951056745,1767.79238914368
0.000387,276.484176440982,176.471280818269,157.487573343398,329.192181108484,1771.15274284974
0.0003891,276.522915207212,172.566148942994,157.383626892213,308.786174934706,1780.69335122439
0.0003912,276.495336961826,171.80143265656,157.400550033111,270.900874671103,1787.36206879474
0.0003933,276.455773815324,174.614511632403,157.491330786824,247.004650717685,1787.26580456023
0.0003954,276.454795877848,177.735430486408,156.592485568787,237.293017962078,1785.70679504244
0.0003975,276.480876350339,180.278972203534,155.035638164587,231.648500572532,1783.87631315353
0.0003996,276.517909878071,182.180046960385,153.600143557556,236.896807069417,1782.01254277729
0.0004017,276.704665783369,183.41845343456,152.931954148209,249.35742063914,1786.46185970134
0.0004038,276.774111732916,184.250735785453,152.078608961788,280.111751429479,1793.16641423321
0.0004059,276.92323694525,184.991087637122,150.179414406038,322.62240332248,1795.7883821703
0.000408,276.990336340905,185.088608373594,149.600461356634,344.534959315353,1797.13349742108
0.0004101,277.001177670541,184.8622616315,150.764803363283,351.041049360756,1797.89365426525
0.0004122,277.062315885072,184.396925638541,150.628308664343,349.652402308136,1798.07647409946
0.00041435,277.183336688303,183.180479852146,149.079920816048,330.525035065233,1797.76965409071
0.00041645,277.264381239804,181.5938911832,148.478469739003,310.364234409205,1797.01347787863
0.00041855,277.343333770001,179.823233614551,148.669946158145,289.458546682211,1804.33415037938
0.00042065,277.430202049138,177.810311642179,149.811393089147,269.562832422188,1817.70294784651
0.00042275,277.542993200733,178.147172779906,151.170928392399,258.36373311362,1808.92908346062
0.00042485,277.62958584488,182.063754165967,150.462408594175,250.34925301918,1800.80988345174
0.00042695,277.737505567211,185.371692085914,148.90183324888,242.990516079277,1791.55869862735
0.00042905,277.954110099161,188.415028777105,149.81177606631,238.007282149168,1782.23385175156
0.00043115,277.425049554842,191.368636394835,151.993215961918,233.976732268408,1783.94365643081
0.00043325,280.386548186306,193.778667262221,154.329267244225,234.778178671389,1801.07134122698
0.00043535,280.799931660426,195.793878274772,160.268313685604,242.389586621763,1803.20646245975
0.00043745,280.522444030621,197.944398468476,165.490804221985,253.296785271562,1812.44144297479
0.00043955,280.422492686353,199.837613626447,168.311063140753,268.773799255226,1817.19323834383
0.00044165,280.453920196944,201.519127635222,169.97831112133,295.456943935606,1835.97709333277
0.00044375,280.306049176739,203.340868357961,171.536658647294,311.860542887966,1843.38024134532
0.00044585,280.18828087793,204.84919620657,173.264310100646,315.179955765623,1817.91514206654
0.000448,280.154029250391,205.928286449233,175.403596617233,321.22660409288,1790.3861270709
0.0004501,280.159845386089,206.955895062689,177.087560635207,310.785666536295,1771.98391046407
0.0004522,280.193664130524,207.862870633495,177.705001401539,292.785584463937,1757.25547743687
0.0004543,280.006693346409,208.095489212319,177.476016561477,280.372729791474,1792.15278837158
0.0004564,279.869306733535,207.369352194692,176.959385827471,268.387123626288,1801.89603959246
0.0004585,279.715259131276,206.025053913357,176.410366789693,256.580272314665,1794.96861994108
0.0004606,279.693806789803,204.313883746217,176.629682131991,249.339481151414,1784.89528923895
0.0004627,279.668892307516,202.062284117088,177.127776479333,247.064780674736,1774.6014313896
0.0004648,279.605121122699,199.292479681535,176.976316976053,244.420983981488,1768.04912355675
0.0004669,279.547167244515,195.749187455834,176.47656561536,243.216669550766,1773.50854050463
0.000469,279.338307789519,190.801079790658,176.151386530172,248.903500181823,1777.18772942379
0.0004711,279.307052602999,188.641758635232,176.057265906098,262.687592042006,1779.06940773756
0.0004732,279.341236389849,190.185474088898,175.913720586847,296.010425852256,1782.44694761701
0.0004753,279.368810188822,193.574074525908,175.527718296549,371.803156937913,1779.50348823541
0.0004774,279.363479607296,196.325725366809,174.939551561331,338.547152941463,1771.21718566687
0.0004795,279.308041304805,198.407980767004,174.306429362863,288.824762127949,1761.64460458587
0.0004816,279.138181922048,199.902338398662,173.609200843978,261.063975779552,1753.21862197589
0.00048375,279.066976870946,200.686708417804,172.367755693243,269.514798677283,1750.21793306143
0.00048585,278.733509821889,200.892285246161,170.43206436008,324.567169405678,1754.74526169713
0.00048795,278.622198061212,200.439644445675,168.716282896705,362.189982841078,1757.29718341005
0.00049005,278.777170364968,199.388913049797,168.553128400976,317.298282900241,1756.91429654902
0.00049215,278.750131240441,197.603214773463,170.013187148495,282.051662518188,1754.1587790035
0.00049425,278.607669820666,195.031035375282,172.869131745213,281.745668916821,1750.73050537165
0.00049635,278.479079061572,191.583688109033,175.715432264671,316.980476760395,1748.36179428449
0.00049845,278.319224873213,188.537508952208,177.490148232135,341.716933665594,1748.37565328839
0.00050055,278.18447507441,187.934528088799,178.906906210912,320.338342900355,1749.72413493304
0.00050265,277.999516373822,189.211662320994,180.701236073417,299.909373676532,1748.78506039162
0.00050475,277.860119887049,191.023376321934,182.243445700133,302.909611862287,1745.39192929611
0.00050685,277.868864302887,192.657169056513,182.823977904638,324.055369150735,1741.65968077637
0.00050895,277.811831638885,194.184932448572,182.841308064919,334.764427754162,1740.21462910323
0.00051105,277.609996917019,195.624162775933,182.814702563443,319.385651217769,1742.76811553846
0.00051315,277.398211261899,196.97478949833,182.586797600747,314.542382277898,1745.90121811597
0.00051525,277.228835453102,198.382668140411,181.728543282316,327.786677030141,1743.52804175505
0.0005174,277.226172900845,199.926178824951,180.3138960676,339.883316834647,1737.90303432783
0.0005195,277.16236877598,201.354044926755,178.751956789758,328.886273032313,1732.59476409032
0.0005216,277.041682530064,202.561365389829,176.981419011263,316.468886948769,1729.86196795598
0.0005237,276.956406349265,203.313620365363,175.049144784416,323.355756128241,1731.68588365918
0.0005258,276.800549205649,203.621059750514,173.726805084188,336.969521340974,1734.77438820587
0.0005279,276.691471389665,203.460307562433,173.821237088862,332.800968081502,1735.40320477551
0.00053,276.501508591098,202.442850970852,174.955766412667,323.852914084583,1734.75940023446
0.0005321,276.296900877291,200.040901749645,176.985380967761,343.723180122903,1733.73982033811
0.0005342,276.172193620183,197.673103740776,179.233385658345,381.949294346434,1732.54599193179
0.0005363,276.077165288194,197.589685922921,181.353888388185,347.503264747604,1731.25975404229
0.0005384,275.965230191685,199.452953248878,183.03196997098,341.290622530871,1729.89262020653
0.0005405,275.860163191497,202.014027936369,184.093732074764,377.520920446606,1728.62317807786
0.0005426,275.763496568122,204.501125082874,184.634402239482,366.598249295188,1727.5440191277
0.0005447,275.752152182319,206.793196813862,184.779088006555,349.450299265886,1726.65966453615
0.0005468,275.758992916864,209.097813303188,184.604731657157,371.016667870792,1725.88077834776
0.0005489,275.727161241763,211.393703596485,184.284062800072,366.400072705939,1725.32201344133
0.000551,275.589118683489,213.350817869061,183.773424432301,350.680178133503,1725.15078457829
0.00055315,275.314859025968,214.862515860987,182.95458492587,367.444980202842,1725.60794042219
0.00055525,275.15348008853,215.930181802397,181.885625219085,363.081587587606,1726.31139575631
0.00055735,275.092887305238,216.602052969495,180.576214192151,363.985417592713,1726.62551379847
0.00055945,275.01939188822,217.011845230608,179.706154209314,371.913944863687,1725.85717174715
0.00056155,274.961229284444,217.083492684452,180.01804679691,371.069176333873,1724.23687801691
0.00056365,274.898853335542,216.750288373798,181.066230700951,381.010579203923,1723.04892352793
0.00056575,274.807301676866,215.993782128917,182.568511660019,386.864616769466,1723.3811529718
0.00056785,274.708316845873,214.905500406826,184.311605685493,394.021153406751,1725.23758210483
0.00056995,274.577883720563,213.511684681566,186.065103019617,400.329457780054,1727.35443153107
0.00057205,274.449455398174,211.65991079445,187.81854157098,404.711498069301,1727.88370437961
0.00057415,274.328280456375,209.174715101872,189.490344264101,408.432748503819,1726.76846963087
0.00057625,274.121646004041,206.017797141643,191.024772510145,411.617748366216,1725.05749069954
0.00057835,273.996609633043,202.045916606526,192.522906336447,415.230056717847,1724.15909902457
0.00058045,273.913514919992,197.243236168408,193.972278416404,419.547498248997,1724.74934653833
0.00058255,273.825556707088,194.244717221245,195.349529636133,423.553425779803,1726.52715417666
0.00058465,273.759096019639,194.465637145043,196.652647430281,426.615533401064,1728.81406772148
0.0005868,273.814205173093,196.975537133212,197.843807897656,430.216147228138,1731.98815703266
0.0005889,273.831211645131,198.833196101016,198.789406146554,434.715555832146,1734.56541279566
0.000591,273.730784907609,200.2114290351,199.578771546212,441.480867548481,1733.8216665027
0.0005931,273.575788963124,201.170080069807,200.295090153223,447.818230029085,1730.7075205074
0.0005952,273.398070505059,201.64925065682,200.903062422977,452.320770516022,1727.68722018877
0.0005973,273.228954962019,201.930758406288,201.478539102287,456.213747753233,1726.96782361014
0.0005994,273.050312485265,201.997424710246,202.065490236788,459.717220798164,1730.33859684549
0.0006015,272.929452657165,201.784787376506,202.6316328245,462.698127313757,1734.70919851063
0.0006036,272.851349563984,201.313897821301,202.999770726781,465.326172283722,1735.01042126795
0.0006057,272.678579250816,200.705626419096,203.055770958185,467.792714166077,1732.46337681779
0.0006078,272.508251690649,199.986560851537,202.684133012578,470.052525096275,1729.4899488768
0.0006099,272.292810685947,199.088733764397,201.575976901056,472.506313915376,1727.91999749398
0.000612,272.168336888214,198.081872799517,199.523013997781,474.91536158436,1728.79604420832
0.0006141,272.158811203678,197.235679807465,197.142785360027,477.561241739634,1730.38620174266
0.0006162,272.202568651434,196.971374677054,195.473656026782,480.189768082403,1730.88308286013
0.0006183,272.085921522899,197.353532774714,194.875343282209,482.966432796002,1730.67705121312
0.00062045,271.88491969592,198.402122585515,195.069909170942,485.827785314826,1730.28159645124
0.00062255,271.584698374818,199.880044081594,195.681891804406,488.899551148225,1729.82349842659
0.00062465,271.332264640009,201.55386879566,196.398003215074,491.86188500987,1729.34797432381
0.00062675,271.243503988003,203.273523555483,197.025291889129,494.418120513032,1728.84303100221
0.00062885,271.054166893279,204.910272784909,197.55612884638,496.396691882986,1728.2846399987
0.00063095,270.78565049172,206.268274849208,198.051515098752,498.010268892542,1727.78304614708
0.00063305,270.483696318317,207.320506694699,198.546712072861,499.687047468719,1727.4519674976
0.00063515,270.200167422177,207.971570569467,199.029969176906,501.636083479825,1727.48655050357
0.00063725,270.000905001165,208.221863794638,199.403937298447,503.898946303123,1728.14472907406
0.00063935,269.860711540383,208.098476283861,199.378463514247,506.063441839462,1729.31452215446
0.00064145,269.713225430784,207.658881800608,198.70182957335,508.182204787705,1730.22920634109
0.00064355,269.57526903851,206.941193221092,197.409806744414,510.227690034606,1729.75945214896
0.00064565,269.461686705099,206.007610607623,195.983610796616,512.738245395918,1728.29606143809
0.00064775,269.303958323387,204.854159393433,195.020434777318,515.572421302946,1726.72402928358
0.00064985,269.157048142194,203.345345009572,194.722243139905,518.450147198099,1726.02667987353
0.00065195,269.061067522532,201.313996745817,194.967815278535,520.720898593124,1726.68038237839
0.00065405,268.946289521198,198.520300541658,195.472081218543,522.57376101453,1727.93647665539
0.0006562,268.834603905432,195.883646211157,196.079176524253,523.853663561239,1728.60060945108
0.0006583,268.713089814718,195.234766349739,196.646839381531,524.639016053557,1728.55790559185
0.0006604,268.620706159454,196.270748773257,197.146420066272,525.261555845583,1728.26906978696
0.0006625,268.583500858289,198.52087827032,197.61776125695,525.975064543891,1727.99429639165
0.0006646,268.54777790621,200.792216263554,198.09659009133,527.340547610408,1727.87359912348
0.0006667,268.578043913375,202.836912530966,198.609008663789,529.425318513861,1727.84815831804
0.0006688,268.668187479268,204.656632451501,199.282621124598,530.599554394537,1727.87890922179
0.0006709,268.728604631611,206.277002740626,200.074237965549,530.812624229297,1727.9633413907
0.000673,268.799692818124,207.632020130883,200.665493133322,530.784767940023,1728.36755593915
0.0006751,268.772254822493,208.700776232811,200.899503494131,531.079065399321,1729.15378722398
